;meta[language=pl]
; id      |key(hex)|key(str)| text
    539847|00000000||Jestem.
    585731|00000000||Gdzie się zgubiłeś?
    585733|00000000||Nigdzie, po prostu za szybko biegasz.
    585845|00000000||Albo ty się zestarzałeś.
    539848|00000000||Idziemy?
    559928|00000000||Jasne, prowadź.
    559925|00000000||Tak, chodźmy.
    559927|00000000||Chwila, przypomniałem sobie o czymś. Zaraz wracam.
    560541|00000000||Czekam tutaj.
    559926|00000000||Daj mi chwilę.
    538453|00000000||Gdzie jest ten twój znajomy?
    538454|00000000||Hmm... Tam!
    538455|00000000||Valdo!
    538444|00000000||Po co w ogóle chcesz to zrobić?
    538445|00000000||Chcę mu spojrzeć w oczy.
    538446|00000000||I co wtedy?
    538447|00000000||Nie wiem. Zależy, co w nich zobaczę.
    558929|00000000||Do zobaczenia pod Złotym Jesiotrem!
    557893|00000000||Znajoma Jaskra, ma na imię Bea.
    571111|00000000||Jest kelnerką w Złotym Jesiotrze.
    538449|00000000||To ona skontaktowała mnie z Jaskrem.
    538450|00000000||Chcę jej podziękować, dużo wtedy ryzykowała.
    557961|00000000||Czemu ryzykowała?
    557914|00000000||Miałam wtedy na karku staż świątynną.
    557964|00000000||Już za sam kontakt ze mną mogła zostać wychłostana.
    557928|00000000||Zawsze musisz się w coś wpakować...
    557930|00000000||Mam to po tobie.
    558330|00000000||Po co idziemy do Jesiotra?
    558332|00000000||Spotkać się z dziewczyną, która kiedyś mi pomogła.
    558334|00000000||Kto to?
    538448|00000000||Ta dziewczyna, do której idziemy – kto to właściwie jest?
    560512|00000000||Co takiego interesującego jest na Zamurzu?
    560514|00000000||Obóz wędrownych cyrkowców. Nieludzi.
    560516|00000000||Kiedy tu przyjechałam, chciałam się skontaktować z Triss.
    560518|00000000||Nie było łatwo, wydałam prawie wszystko, co dał mi Baron.
    560520|00000000||Do spotkania nie doszło, bo na miejscu zjawiła się straż świątynna.
    585703|00000000||Od tej pory byłam poszukiwana.
    585705|00000000||Triss nie próbowała się potem z tobą skontaktować?
    585707|00000000||Ona o niczym nie wiedziała.
    585709|00000000||Myślała, że spotka się z kolejną alchemiczką, która chce uciec z Novigradu.
    585711|00000000||Nie chciałam jej narażać.
    560521|00000000||Byłam ścigana i bez grosza.
    560522|00000000||Wtedy spotkałam Valdo.
    560523|00000000||On i jego ludzie mi pomogli, potem poznali mnie z Beą, a dzięki niej trafiłam do Jaskra.
    560533|00000000||Resztę historii znasz.
   1043355|00000000||Spotkamy się na miejscu!
