;meta[language=pl]
; id      |key(hex)|key(str)| text
    320960|00000000||Nie pozwolę im cię zabrać.
    320972|00000000||Wiesz, że nie pozwolę im cię zabrać?
    320974|00000000||Wiem.
    561082|00000000||Musisz trzymać się z dala od kłopotów.
    320982|00000000||Nie traktuj mnie jak dziecko.
    320984|00000000||Nawet gdy byłaś mała, nie traktowałem cię jak dziecko.
    320986|00000000||Lubię, gdy się uśmiechasz.
    320988|00000000||Chodź tu.
    320990|00000000||Wszystko będzie dobrze.
    320964|00000000||Im chodzi o ciebie. Cokolwiek by się działo, nie możesz się narażać.
    320966|00000000||Mam siedzieć i czekać, gdy inni ryzykują dla mnie życie?
    320968|00000000||Ten jeden raz posłuchaj mnie i nie rób nic na własną rękę.
    320958|00000000||Pamiętaj, że nie możesz się narażać.
    311661|00000000||Masz chwilę?
    320956|00000000||Oho. „Poważna rozmowa”.
    520472|00000000||Zaraz się zacznie.
    548190|00000000||Ha, ha, ha!
    586567|00000000||Miałeś rację, to naprawdę działa.
    586570|00000000||Dzięki.
    586572|00000000||Zawsze do usług.
    586574|00000000||To co teraz?
    586576|00000000||Zobaczę, gdzie jest nasz ulubiony Wiedzący...
    548186|00000000||Ha, ha! Geralt z Rivii pokonany! Musisz popracować nad unikami.
    549111|00000000||Może po prostu dałem ci wygrać?
    549151|00000000||A może po prostu koncertowo poległeś?
    547898|07606bf7||Skarbnik
   1076927|00000000||Walka z Dzikim Gonem... To będzie coś innego, niż partyzantka.
    546798|00000000||Poradzę sobie. Nie bój się.
   1076925|00000000||Ves... Nie wściekaj się.
    572659|00000000||Źle zrobiłeś, sprowadzając tu królobójcę.
    301032|5a979acb||Wojownik Dzikiego Gonu
    307008|103d66e3||Zając
    550116|00000000||Nie interesuje mnie to.
    550129|00000000||Nie wiem i szczerze mówiąc, nie bardzo mnie to interesuje.
    550131|00000000||Po ćwiczeniach z Avallac’hem mieliśmy jechać do Novigradu, pamiętasz?
    550133|00000000||Zmiana planów. Na sabacie będzie Imlerith. Tam go dopadniemy.
    550139|00000000||Co na to Avallac’h?
    550147|00000000||Coś czuję, że Avallac’h nie pochwala tego pomysłu...
    550154|00000000||A widzisz go tu gdzieś? Zostawiłam mu list, spotkamy się w Novigradzie.
    554385|00000000||Skąd wiesz o sabacie?
    554387|00000000||Skąd o tym wszystkim wiesz? O sabacie i o Imlericie?
    554388|00000000||Avallac’h opowiadał mi o tych, którzy nas ścigają. Twierdzi, że wiedza daje przewagę.
    550164|00000000||Jedźmy od razu do Velen.
    550352|00000000||Prowadź.
    550212|00000000||Na twoim miejscu bym nie jechał.
    550258|00000000||Myślę, że nie do twarzy ci w czarnym.
    550260|00000000||O czym ty mówisz?
    550262|00000000||Raczej nie chce się spotkać, dlatego że się stęsknił. Myślę, że ma wobec ciebie bardzo konkretne plany.
    550263|00000000||Można się było tego spodziewać...
    550354|00000000||Mam dość tego, że wszyscy decydują o mnie za moimi plecami. Jedziemy prosto do Velen.
    550235|00000000||To tylko rozmowa.
    550237|00000000||Skąd wiesz? A jeśli będzie czegoś ode mnie chciał?
    550239|00000000||Obiecał mi, że nie będzie cię do niczego zmuszał.
    550246|00000000||Czyli powinnam jechać?
    550247|00000000||W końcu to twój ojciec...
    550252|00000000||Wyzima jest po drodze, ostatecznie możemy o nią zahaczyć.
    550211|00000000||Tak, powinnaś jechać.
    550218|00000000||Sama podejmij decyzję.
    550220|00000000||Sama powinnaś zdecydować.
    550222|00000000||Ale ja pytam ciebie o zdanie: powinnam jechać czy nie?
    550177|00000000||Zaczekaj... Nim wyruszymy, musisz o czymś wiedzieć.
    550179|00000000||Wiesz, że cesarzowi bardzo zależało, żeby cię odnaleźć?
    550181|00000000||Yennefer wspominała.
    550183|00000000||Chciał, żebyś do niego przyjechała.
    550185|00000000||Czemu mi to mówisz?
    550194|00000000||Bo to może być ostatni moment, jeśli chcesz zobaczyć się... z ojcem.
    550197|00000000||Myślisz, że powinnam jechać?
    550163|00000000||Najpierw musisz jechać do cesarza.
    550162|00000000||Chodź, pogadamy po drodze.
    550135|00000000||Ciri... jesteś pewna? Wiesz, na co się porywasz?
    550137|00000000||Wiem. I muszę to zrobić.
    550138|00000000||Wiesz, co robisz?
    550141|00000000||Skąd ci to w ogóle przyszło do głowy?
    550143|00000000||Chcę pomścić Vesemira.
    550145|00000000||Sabat to idealna okazja. Imlerith będzie wśród swoich, pijany i rozbawiony. Nie będzie się spodziewał ciosu.
    550123|00000000||Nie wiem, oświeć mnie.
    550125|00000000||Imlerith.
    550127|00000000||Nie będzie lepszej okazji, żeby go dopaść.
    550115|00000000||Oświeć mnie.
    549156|00000000||Geralt! Geeeraaalt!
    549157|00000000||Wstawaj!
    549160|00000000||C... co? Co się dzieje?
    549162|00000000||Wstawaj, musimy ruszać. Konie już osiodłane.
    549197|00000000||Ciri... Ledwo świta... Dokąd chcesz jechać?
    547528|00000000||Do Velen, za parę dni na Łysej Górze będzie sabat czarownic.
    550114|00000000||A wiesz, kto jest gościem honorowym?
    529751|00000000||Ciri! Wracaj do twierdzy!
    529752|00000000||Nie!
    531828|00000000||Geralt dał sygnał!
    531830|00000000||Jestem gotowa!
    543483|00000000||Elli Abadabra Sani!
    543485|00000000||Tetrah... Tetragh... Tetraglarie!
    543480|00000000||Widziałam! Osłaniaj mnie!
    548151|00000000||Teraz oberwiesz!
    548152|00000000||Starzejesz się, celność szwankuje!
   1064962|00000000||Ha, ha, przegrasz z kretesem!
    548150|00000000||Hej, to nie fair!
    565655|00000000||Jest nas za mało.
    565707|00000000||Jest nas za mało. Cudem odparliśmy atak Gonu i następnym razem nie będziemy mieli tyle szczęścia.
    565709|00000000||To jest, wybacz, Geralt, pitolenie człowieka, który nie może otrząsnąć się po porażce.
    565711|00000000||Prześpij się albo golnij sobie, przede wszystkim zaś weź się w garść i przemyśl sprawę.
    565713|00000000||Przemyślę.
    565656|00000000||Niestety, to nie takie proste. Nam będzie trudno ich znaleźć, a oni mogą odszukać i zaskoczyć nas z łatwością.
    565654|00000000||To nie takie proste.
    465924|00000000||Przyszedłeś sprawdzić, jak się czuję? Dziękuję, nie najgorzej.
    524918|00000000||To dobrze.
    524919|00000000||Przykro mi z powodu Vesemira. Wiem, że był ci bliski.
    524920|00000000||Był. Dzięki.
    524925|00000000||Słuchaj, nie chcę ci się wtrącać między wódkę a zakąskę – nie zrozum mnie źle. Pomogę wam, cokolwiek uradzicie, ale moim zdaniem teraz trzeba kontratakować.
    524926|00000000||Musimy odnaleźć Gon, Eredina i dojechać ich, jak byk jałówkę.
    572961|00000000||Psiakrew, szkoda go.
    466174|00000000||Dalej!
    466172|00000000||No chodźcie!
    466170|00000000||Utrzymać pozycje!
    319846|00000000||Będę go pilnował.
    310326|00000000||Będę miał Letho na oku.
    319901|00000000||Obiecuję, że będę grzeczny.
    319903|00000000||Jeśli będziesz pilnował zdrajcy, nie upilnujesz wroga. Czemu królobójca jest aż tak ważny?
    319905|00000000||Ten Eredin jest królem, czyż nie?
    559318|00000000||Pierdolcie się. Obaj.
    319848|00000000||Ja tu dowodzę.
    319959|00000000||Ja tu dowodzę i ja podejmuję decyzje. Oboje dobrze wiecie, że na wojnie się nie dyskutuje.
    319961|00000000||Wiesz co, Geralt? Zrobiłem w życiu wiele rzeczy, których wolałbym nie robić. Jednak zawsze szanowałem tych, którym służę i ufałem im.
    319963|00000000||Tutaj, w Kaer Morhen, po raz pierwszy będzie inaczej.
   1062868|00000000||Zostaniem i pomożemy ci, ale nie chcemy mieć go za plecami.
    319887|00000000||Muszę uratować Ciri – za wszelką cenę. A Letho miał już do czynienia z Gonem.
    319889|00000000||Ja nie kwestionuję jego umiejętności. Po prostu mu nie ufam.
    319891|00000000||Letho nie zdradzi.
    319893|00000000||Jesteś naiwny. Zazwyczaj mnie to nie obchodzi, ale tym razem twoja naiwność zagraża życiu mojemu i Ves.
    559312|00000000||Przemyśl to, zanim będzie za późno.
    319844|00000000||Musicie mnie zrozumieć.
    535946|00000000||No proszę. Starzy znajomi.
    536191|00000000||Co ten skurwysyn tutaj robi?
    536194|00000000||Będzie nam potrzebny.
    559315|00000000||Może ty zapomniałeś o tym, co zrobił. Ale ja nie.
    535941|00000000||Cieszę się, że jesteście.
    535942|00000000||Wyruszyłem sam, ale Ves mnie wytropiła.
    536186|00000000||Miałam zamiar urządzić awanturę za to, że nie poprosiłeś mnie o pomoc. Ale po drodze wyżyłam się już na Roche’u.
   1061994|00000000||Dobrze was znów widzieć.
   1061992|00000000||Dobrze was znów widzieć.
   1123852|00000000||Nie... Chodźmy. Czekają na nas.
   1123849|00000000||Nie. Chodźmy.
   1123855|00000000||Jeśli naprawdę nie masz nic przeciwko...
   1123858|00000000||Nieźle to przyjęła.
   1123860|00000000||Albo chce, żebyśmy tak myśleli.
   1123863|00000000||Długo cię tu nie było, co?
   1123865|00000000||Za długo. Jak komnata gościnna? Coś się zmieniło?
   1123867|00000000||Mhm. Łóżko... Łóżko się popsuło.
   1123869|00000000||Nie szkodzi. Możemy spać na podłodze. Rozłożymy sobie skóry i...
   1123872|00000000||Ekhem.
   1123874|00000000||Lepiej już chodźmy.
   1123850|00000000||Jeśli naprawdę nie masz nic przeciwko...
   1123843|00000000||Chcecie chwilę dla siebie?
   1123846|00000000||Przepraszam, nie chcieliśmy cię...
   1123848|00000000||Wiem. Po prostu pytam. Chcecie chwilę dla siebie?
    462992|00000000||Cieszę się, że jesteś, Triss.
    522511|00000000||Podziękuj Yennefer. To ona mnie zaprosiła.
    549984|00000000||Później będzie czas na rozmowy. Teraz chodźmy się naradzić.
   1123878|00000000||Ja... Zostawię was może na chwilę.
   1123880|00000000||Triss, daj spokój...
   1123882|00000000||Nie, nie... Na pewno się za sobą stęskniliście, a minuta w tę czy wewtę nikogo nie zbawi.
   1123889|00000000||Dobrze... To minuta i idziemy, zgoda?
   1123892|00000000||Hm. Trochę to krępujące...
   1123894|00000000||Czterdzieści pięć sekund.
   1123896|00000000||Co?
   1123898|00000000||Mamy jeszcze czterdzieści pięć sekund we dwoje... Teraz to już trzydzieści. A potem rzucimy wyzwanie Dzikiemu Gonowi. Więc błagam... Wykorzystaj je jakoś.
   1123901|00000000||Uwielbiam cię, Yen.
   1123903|00000000||Cóż... Punktów za oryginalność to nie dostaniesz. Ale za szczerość...
   1123906|00000000||Chodźmy już.
   1123884|00000000||Dobrze... To minuta i idziemy.
   1123883|00000000||Nie, lepiej chodźmy od razu.
   1123886|00000000||Nie, chodźmy lepiej od razu... Czekają na nas.
    522544|00000000||Nie stójmy tutaj.
    520117|00000000||Tak, chodźmy. Musimy się naradzić.
   1061996|00000000||Nie mamy zbyt dużo czasu. Niebawem zjawi się tu Dziki Gon.
   1061993|00000000||Gon niebawem tu będzie.
    462983|00000000||Nie stójmy tu. Chodźcie do środka.
    462858|00000000||Są już wszyscy, których poprosiłeś o pomoc. Avallac’h wypoczywa w wieży – nadal z nim źle.
    522469|00000000||No już, już. Wszystko w porządku.
    522472|00000000||Co...
    522475|00000000||Witaj, maleńka...
    522478|00000000||Ciri! Ciri!
    522481|00000000||Córeczko! Ależ ty wypiękniałaś.
    522484|00000000||Nie stójmy tak, chodźcie przywitać się z innymi.
    522486|00000000||Nic się nie zmieniliście. Wszyscy... Takich was zapamiętałam.
    522488|00000000||Co?
    549628|00000000||Siostrzyczko.
    522515|00000000||Robi się chłodno, chodźcie. Musimy się naradzić.
   1061976|00000000||Yen... Znasz Dziki Gon jak nikt inny. Wiesz coś o magii, którą się posługują?
