;meta[language=en]
; id      |key(hex)|key(str)| text
   1055110|231374e3||Skelliger
   1059760|00000000||The full list of Margarita Laux-Antille's outstanding mental, spiritual and physical attributes would consume a mountain of parchment. Rita, as her friends called her, once held the position of rector at the Aretuza Academy for Sorceresses on the Isle of Thanedd - the same school attended by her famous ancestor, Ilona Laux-Antille.<br><br>Quite unusually for one of her profession, Margarita showed no interest in politics - it was only care for the good of her school that led her to join the Lodge of Sorceresses.<br><br>Finally, her beauty deserves mention as well. It was said that not even the marble likenesses of goddesses and nymphs chiseled out by the greatest sculptors could rival this sorceress' figure.<br>
   1059773|00000000||Yet with all her astuteness Laux-Antille still could not escape the same fate that so many of her fellows met. She had been arrested some time before our tale begins and was staying in the Oxenfurt prison, awaiting a summary and pre-determined trial.<br>
   1059774|00000000||Only Geralt and Yennefer's daring jailbreak saved Margarita from certain execution.<br>
   1059725|00000000||Margarita Laux-Antille
   1043987|00000000||Ain't but a scratch!
   1043989|00000000||Gray-haired prick…
   1044026|00000000||Calm down, now.
   1044028|00000000||Don't even try, grayboy.
   1043991|00000000||Well, *spits* time for a lesson in law and order.
    501932|f35733fb||Morkvarg
   1051217|5755c467||Whoreson's Henchman
   1078471|00000000||Villard, you old bastard!<br><br>I ken where you can drub up the coin to pay off your many debts - Velen. Now, blatherheads say those bogs ain't worth a muffled fart from a saggy sow, but don't ye believe them, mate, they dinnae ken shite from sugar! A man can make a killing there - and a dwarf can do twice as good, I'm sure.<br><br>So here's the craik. While crossing Velen a week or so past, I spied a few well-dressed stiffs laying about the forest, travel bags untouched. Refugees, see, fleeing the war - and whoever flies up to them first gets all their worldly belongings. You ken what I'm saying, mate? Grab a chest, head off cross the Pontar posthaste and strip those stiffs of rings, necklaces and everything else afore some nimbler prick does! Oh, but keep a sharp axe round your belt all the while, for Velen's pure heevin with monsters. But hey, it's all in the name of a good cause - filling your pockets!<br><br>Your ever-loving Gruggen<br>
   1078472|00000000||Men are willing to do a great many things for coin - lie, cheat and even loot corpses. Villard and Gruggen were no exceptions in this regard. Like many before them, they died, probably torn to pieces by some necrophage prowling the battlefield. Chalk it up as an occupational hazard, I suppose. Luckily Geralt has good insurance against such hazards - namely the swords he carries on his back.
