;meta[language=pl]
; id      |key(hex)|key(str)| text
   1055110|231374e3||Skelligijczyk
   1059760|00000000||Długo można by wymieniać przymioty umysłu, ducha i ciała czarodziejki Margarity Laux-Antille. Rita, jak zwały ją przyjaciółki, piastowała ongiś stanowisko rektorki szkoły czarodziejek w Aretuzie na wyspie Thanedd – tej samej, którą ukończyła jej słynna antenatka, Ilona Laux-Antille.<br><br>Co nieczęste wśród przedstawicielek jej profesji, Margarity nie interesowała polityka. Miała na względzie wyłącznie dobro szkoły i z tej właśnie przyczyny wstąpiła do Loży czarodziejek.<br><br>Nie sposób także nie wspomnieć o jej urodzie. Mawiano, że figura magiczki może przyprawić o zazdrość marmurowe posągi bogiń i nimf, kute dłutem najsłynniejszych rzeźbiarzy.<br>
   1059773|00000000||Mimo tych wszystkich przymiotów mistrzyni Laux-Antille nie uniknęła losu, jaki w tym czasie spotkał wielu jej konfratrów. Została aresztowana i przebywała w oxenfurckim więzieniu, oczekując krótkiego i niewątpliwie stronniczego procesu.<br>
   1059774|00000000||Tylko dzięki pomocy Geralta i Yennefer, którzy wydostali ją z celi, Margarita uniknęła stosu.<br>
   1059725|00000000||Margarita Laux-Antille
   1043987|00000000||To tylko draśnięcie!
   1043989|00000000||A ty siwy fiucie...
   1044026|00000000||Spokój tam.
   1044028|00000000||Daruj sobie, siwy.
   1043991|00000000||No, zaraz kogoś nauczymy porządku.
    501932|f35733fb||Morkvarg
   1051217|5755c467||Człowiek Skurwiela Juniora
   1078471|00000000||Villard, brachu! <br><br>Wiem, gdzie możesz zdobyć złoto na spłacenie długów – mianowicie, w Velen. Ludzie mówią, że te bagna to nic, tylko chuj, dupa i kamieni kupa, ale ty im nie wierz, brachu, gówno tam wiedzą! Można się tam dorobić – a jak, to ci zaraz wyłożę. <br><br>Jak przejeżdżałem przez Velen jakoś tak przed tygodniem, zauważyłem, że między drzewami leży kilka trupów bogato odzianych, z tobołkami nietkniętymi. Znaczy się, uchodźcy – a kto uchodzi, ten cały swój dobytek bierze. Czujesz już, o co chodzi? Łap brachu skrzyneczkę, jedź w te pędy za Pontar i oskub tych sztywniaków z pierścionków, naszyjników i czego tam jeszcze, zanim kto inny to zrobi! A, tylko siekierkę jakąś ostrą za pasek wetknij, bo w Velen potworów ilości nieprzebrane, więc trzeba uważać. No, ale czego się nie robi dla złota, co?<br><br>– Twój wierny druh Gruggen<br>
   1078472|00000000||Dla złota ludzie są zdolni do wielu rzeczy – kłamstw, oszustw, a nawet okradania zwłok. Villard i Gruggen nie różnili się pod tym względem od innych. I jak wielu im podobnych – zginęli, prawdopodobnie rozszarpani przez potwory żerujące na wojennym pobojowisku. Cóż, ryzyko zawodowe. Całe szczęście, że Geralt jest od niego ubezpieczony – mieczami, które nosi na plecach.
   1086993|00000000||Geralt nie był może koneserem epistolografii, ale wiedział, że listy znalezione przy ciałach zawierają zwykle ciekawe informacje. Dlatego znalazłszy pewnego razu takie pismo, czym prędzej wziął się do lektury...
