;meta[language=pl]
; id      |key(hex)|key(str)| text
    301032|5a979acb||Wojownik Dzikiego Gonu
    389411|2ec9fb68||Mieszczanin
    590999|00000000||O czym właściwie rozmawiały?
    591007|00000000||Dobrze słyszałem? Padło słowo „Loża”?
    591009|00000000||Tak, a później Filippa mówiła coś o regeneracji wzroku...
    591011|00000000||Myślisz, że udało jej się odzyskać wzrok?
    591014|00000000||Myślisz, że Filippie się udało? Że odzyskała wzrok?
    591016|00000000||Karkołomne, ale nie niemożliwe. Z tego, co mówiły, korzystała z metody zaszczepienia tkanki na kamieniach szlachetnych.
    591018|00000000||Dotychczas dokonał tego jedynie Vilgefortz. Gdyby jej się udało... Cóż, wypadałoby jedynie pogratulować.
    591012|00000000||O co mogło chodzić z Lożą?
    591019|00000000||Margarita wspomniała Idę i Franceskę, mówiły też o Keirze i Fringilli...
    591028|00000000||Nie ma wątpliwości, że Filippa chce przywrócić do życia Lożę czarodziejek.
    591033|00000000||Wahały się co do Triss, a ciebie od razu wykluczyły...
    591035|00000000||I tak bym się nie zgodziła. Filippa twierdzi, że wyłącznie Loża może zadbać o interesy czarodziejów, ale ja wolę działać solo.
    591036|00000000||Poza tym to nieodpowiedni moment. Odtworzenie Loży rozwścieczyłoby Radowida i cesarza. Są w decydującej fazie walki o wpływy i żaden nie chciałby się liczyć z dodatkowym graczem.
    591010|00000000||Zastanawiam się, co zrobić z kryształem.
    591045|00000000||No dobrze, zatrzymaj kryształ.
    591048|00000000||Yen, już postanowiłem. Oddam kryształ Radowidowi.
    591050|00000000||Popełniasz błąd. Ale jak sobie chcesz.
    591046|00000000||Oddam kryształ Radowidowi.
    563765|00000000||Podjąłem się zlecenia i je zrealizuję – na ile to możliwe. Zaniosę kryształ Radowidowi.
    563767|00000000||Bardzo, bardzo zły pomysł. Możesz zaszkodzić nie tylko Filippie, ale też mnie i Triss.
    563761|00000000||Zaniosę kryształ Radowidowi.
    563759|00000000||Zatrzymaj kryształ.
    563763|00000000||Racja. U ciebie będzie bezpieczny.
    591001|00000000||Hmm... Zastanawiam się, co zrobić z tym kryształem...
    591003|00000000||W żadnym wypadku nie powinien trafić w ręce Radowida. Najlepiej zostaw go u mnie.
    590998|00000000||Zastanawiam się, co zrobić z kryształem.
    563787|00000000||Cholera, koniec. Więcej nie odtworzę.
    519868|00000000||„Wojny północne: mity, kłamstwa, półprawdy”. Traktat historyczny Restifa de Montholon.
    519879|00000000||Kilku kartek brakuje.
    572808|00000000||Wiedźmin Jerzy. Trzeba to w końcu zamalować.
    572811|00000000||Konne wiedźmiństwo nigdy się nie przyjęło.
    572812|00000000||W czasie samotnego zimowania przychodzą do głowy dziwne pomysły.
    332443|002e3ae9||Książka
   1031476|00000000||Jak jedziecie! Chuligany!
   1012975|00000000||A Rada i Kapituła nie zareagowały?
   1012976|00000000||Żartujesz? To oni poprosili Radowida o „interwencję”. Zaraz po tym, jak nominował ich na stanowiska.
   1012978|00000000||Potem słyszałam, że na gruzach akademii kaznodzieje Wiecznego Ognia nauczali motłoch, że taka kara czeka wszystkich zdrajców i czarowników.
   1012973|00000000||Skoro ty jesteś tu, to co stało się z Aretuzą?
   1012974|00000000||W dzień, kiedy przyjechałam do Novigradu, otrzymałam wiadomość od Biruty Icarti. Pisała krótko: „Redańczycy przejęli szkołę, biblioteki spalone, garstka uczennic zbiegła z Niną Vivero, reszta nie żyje, to koniec”.
   1012963|00000000||Co ze szkołą w Aretuzie?
   1012980|00000000||Bywaj.
   1012964|00000000||Bywaj.
   1012962|00000000||Jak trafiłaś w ręce łowców?
   1012965|00000000||Myślałem, że kto jak kto, ale Margarita Laux-Antille nigdy nie da się złapać łowcom czarownic.
   1012966|00000000||Gdyby chodziło tylko o mnie, to z pewnością nie. Ale pamiętaj, że miałam pod opieką studentki.
   1012967|00000000||To była tylko kwestia czasu, kiedy łowcy dotrą do Aretuzy, więc gdy usłyszałam, że Triss organizuje wyjazdy do Koviru, nie wahałam się długo.
   1012968|00000000||Wzięłam grupę adeptek i przyjechałyśmy do Novigradu. Ale zanim skontaktowałam się z Triss, złapali nas i wtrącili do Deireadh.
   1012969|00000000||Nie widziałem tam więcej czarodziejek...
   1012970|00000000||Bo je spalili. Żywcem. Jedną po drugiej, najzdolniejsze dziewczęta na Północy. Mnie Radowid zostawił sobie na koniec.
   1012958|00000000||Jak się czujesz?
   1012959|00000000||Lepiej, dziękuję. Gdybyś nie zjawił się w porę, mogłoby być znacznie gorzej. Jestem twoją dłużniczką.
   1028937|00000000||Podziękuj Yennefer. To był jej plan.
   1012961|00000000||Geralt. Co mogę dla ciebie zrobić?
   1031674|00000000||Gonił coś... I spadł. Pewnie czuł, że to się może źle skończyć. Ale nie mógł się oprzeć żądzy krwi.
    385297|00000000||Kolczyk Triss?
    444237|00000000||Lepiej, że to ja go znalazłem...
    408102|00000000||Oddam go Triss.
    385301|00000000||Wezmę go.
    408100|00000000||Niech tu zostanie, Triss i tak już pewnie wyrzuciła drugi.
    385303|00000000||Zostawię go.
   1055413|f7a0c879||Nekker Wojownik
   1018000|e223a10b||Myśliwy
    465715|00000000||Widać nie tylko bazyliszek był udawany, ale i klatka.
   1069326|e0351e50||Skrzynia ze skarbem
    577727|00000000||Znowu piłeś? Bo ruszasz się jak mucha w smole.
    577729|00000000||To ma być silny cios?
    577731|00000000||Starczy, żeby złamać twoją zasłonę.
    577733|00000000||Jutro chyba trenuję z Ciri. Będzie większe wyzwanie.
    575089|00000000||Słyszałeś, że staruszek zasnął w trakcie lekcji?
    575093|00000000||Może idzie jakiś niż...
    470780|00000000||Radzicie sobie, bo okradacie innych... To się źle skończy. Lepiej poszukajcie pomocy.
    470787|00000000||U kogo niby? Kto nas weźmie?
    544169|00000000||Zabierzemy wszystkie kury... A potem pójdziemy głębiej w las!
    470791|00000000||Piotruś mówi, że będziemy polować, ubierać się w zwierzęce skóry, uszyjemy namiot z liści...
    544171|00000000||I nigdy nie dorośniemy!
    544173|00000000||To ostatnie jest akurat bardzo prawdopodobne...
    544175|00000000||Uważajcie na siebie.
    470768|00000000||Lepiej poszukajcie pomocy.
    470739|00000000||Czas na mnie.
    470763|00000000||Czas na mnie.
    471842|00000000||Nikomu nie powiesz, że tu jesteśmy?
    471844|00000000||Nie powiem, ale bądźcie ostrożni.
    470778|00000000||Czas na mnie.
    470766|00000000||Skąd się wzięły wilcze ślady?
    470770|00000000||Skąd się wzięły te wilcze ślady?
    470772|00000000||Kiedyś tatko upolował wilka i dał każdemu z nas łapę na szczęście. Przywiązaliśmy je pod butami.
    470774|00000000||Bo przecież wilki porywają kury, prawda?
    470776|00000000||Tak, ale bardzo rzadko po jednej.
    470747|00000000||Co tu robicie sami w lesie? Gdzie wasi rodzice?
    470753|00000000||Żołnierze ich złapali.
    470755|00000000||Przeprawialiśmy się przez rzekę... Ale nas przyuważyli. Biegliśmy... Ale tatko i matula mieli toboły... Kazali uciekać.
    470759|00000000||Od tej pory mieszkacie sami w lesie?
    470761|00000000||Tu coś znajdziemy, tu coś zwędzimy... I jakoś idzie.
    470737|00000000||Co tu robicie?
    470733|00000000||Nic wam nie zrobię.
    471039|00000000||To po co przyszedłeś? Przysłał cię ten kapitan z czarnymi wąsami?
    470735|00000000||Nie znam żadnego kapitana. Przyszedłem tu po śladach stworzeń, które kradły kury.
    471041|00000000||Pff, tyle rabanu o kilka chudych kur?
    470741|00000000||Ta pani wcale ich nie lubiła, ciągle na nie krzyczała. I wygląda jak czarownica.
    470717|00000000||Piotruś, uważaj! On ma miecz!
    471021|00000000||To żołnierz!
    470719|00000000||Żywcem nas nie weźmie!
   1074151|00000000||Hmm.... Ciekawe, czy papugom służy górskie powietrze...
   1222348|00000000||Reinald nie żyje od dziesięcioleci, ale ciało się nie rozłożyło. To pewnie zasługa demona.
   1222585|00000000||Dziwne, nigdy nie widziałem takiej zbroi. A medalion przedstawia głowę wilka... ale jest płaski.
   1222350|00000000||Ach... Wreszcie Osmund przysłał kogoś. Bogom niech będą dzięki, jeśli jeszcze obchodzi ich ten zasrany padół. I tobie, oczywiście.
   1222414|00000000||Nie mogę uwierzyć, że już go tu nie ma. Były takie chwile, kiedy nie wiedziałem już, czy jestem Reinaldem, czy Czerwonym Morem.
   1222652|00000000||Cała przyjemność po mojej stronie, ale nie przysłał mnie Osmund, tylko kapłan Wiecznego Ognia.
   1222354|00000000||Twój medalion ma dziwny kształt.
   1222386|00000000||Kim właściwie jesteś? Nosiłeś medalion z głową wilka, ale inny niż mój.
   1222388|00000000||A co w tym dziwnego? Sam zaprojektowałem oryginalny wzór i sam go zrobiłem. Jak każdy w Kaer Morhen.
   1222589|00000000||Gratuluję zdolności manualnych. Ja swojego nie zrobiłem. Dostałem go od mistrza. Jak każdy w Kaer Morhen.
   1222591|00000000||Może za twoich czasów wyglądało to inaczej... Właściwie w którym roku przyjechałeś do Diablego Dołu?
   1222593|00000000||Hmm... W dziewięćset siedemdziesiątym... a może osiemdziesiątym? Nie wiem, psiakrew, moje wspomnienia są jak za mgłą.
   1222595|00000000||Reinald, to było ponad trzysta lat temu.
   1222597|00000000||Co? Niemożliwe, przecież kogoś by przysłali, najwyżej pięć, dziesięć lat po moim zaginięciu... Osmund! Osmund by mnie znalazł!
   1222599|00000000||Kurwa.
   1222601|00000000||Przykro mi.
   1222356|00000000||Ciało wiedźmina było idealne dla ducha.
   1222390|00000000||Demon zarazy miał szczęście, że tu wszedłeś. Wiedźmiński immunitet na choroby sprawił, że jego obecność nie zniszczyła twojego ciała.
   1222392|00000000||Cholerna ironia losu. Musiałem skupić całą swoją wolę, żeby nie dać mu uciec, póki nie uwięziłem nas w solnej jaskini.
   1223237|00000000||Wcześniej opętywał chorych, ale jego istota szybko ich deformowała. Pozmieniali się we wściekłe bestie, które nie mogły umrzeć.
   1222466|00000000||Te wszystkie pochodnie, głosy. To nie byłeś ty?
   1222603|00000000||Jeszcze pytasz? Mór chciał cię tu zwabić i oszukać. A ja byłem zbyt zmęczony, żeby w ogóle zauważyć twoją obecność, przynajmniej na początku.
   1222783|00000000||Czemu zamknięto cię w kopalni?
   1222394|00000000||Jak to się stało, że skończyłeś uwięziony z Czerwonym Morem?
   1222396|00000000||Sekciarze chcieli, żebym pozbył się demona zarazy, a gdy tylko pojawiły się pierwsze oznaki opętania, zamknęli mnie w kopalni.
   1223091|00000000||Mogli chociaż przysłać egzorcystę, powiadomić cech, cokolwiek!
   1222454|00000000||I jeszcze te… te trupy w korytarzach. Porzucone na chwałę Wiecznego Ognia.
   1222462|00000000||Tak. Widziałem.
   1222380|00000000||Niech będzie. Ale to ma być tylko rozmowa. Nic więcej.
   1222382|00000000||Daruj sobie te aluzje. Nie mam złych zamiarów. A nawet gdybym miał, wiesz jak szybko się mnie pozbyć, prawda?
   1222689|00000000||Dobrze, pójdę po kapłana.
   1222360|00000000||Dobrze, przyprowadzę kapłana.
   1222378|00000000||Nie ma mowy. Nie będę ryzykował życia chłopaka. Za długo byłeś tu sam z demonem... i własnymi myślami.
   1222384|00000000||Oddałem wszystko, żeby ratować innych. Myślisz, że teraz to przekreślę i rzucę się na tego pieprzonego klechę?
   1222458|00000000||I ta jedna rozmowa z tym pieprzonym klechą przyniesie ci ulgę po trzystu latach koszmaru?
   1222460|00000000||Spal moje ciało, byle szybko. Możesz darować sobie stos pogrzebowy.
