;meta[language=en]
; id      |key(hex)|key(str)| text
    301032|5a979acb||Wild Hunt Warrior
    389411|2ec9fb68||Townsman
    590999|00000000||What exactly were they talking about?
    591007|00000000||I hear right? They mention the Lodge?
    591009|00000000||Yes, and later Philippa said something about vision regeneration…
    591011|00000000||Think she was able to get her eyesight back?
    591014|00000000||Think Philippa pulled it off? Restored her eyesight?
    591016|00000000||It would be reckless, but not impossible. They seemed to say she was planning to implant tissue grown on precious stones.
    591018|00000000||Till now only Vilgefortz has ever managed. If she succeeded… well, I suppose congratulations would be in order.
    591012|00000000||Why would they talk about the Lodge?
    591019|00000000||Margarita mentioned Ida and Francesca, then Keira and Fringilla…
    591028|00000000||I've little doubt Philippa means to revive the Lodge of Sorceresses.
    591033|00000000||They weren't sure about Triss, excluded you right away…
    591035|00000000||I'd never agree to rejoin. Philippa believes only the Lodge can look after mages' interests effectively. I disagree and prefer to act alone.
    591036|00000000||Besides, the moment's inopportune. Reviving the Lodge would enrage both Radovid and the emperor. They're at a critical stage of their duel for influence, and neither would welcome a new player.
    591010|00000000||Wondering what to do with the crystal.
    591045|00000000||Fine, keep the crystal.
    591048|00000000||Yen, I've decided. I'll give the crystal to Radovid.
    591050|00000000||You're making an error. But it is your decision.
    591046|00000000||I'll give the crystal to Radovid.
    563765|00000000||I accepted a job, plan to finish it as best I can. Crystal needs to go to Radovid.
    563767|00000000||Very, very bad idea. You could harm not only Philippa, but Triss, me…
    563761|00000000||Gotta take it to Radovid.
    563759|00000000||Yeah, you keep it.
    563763|00000000||Right. It'll be safer with you.
    591001|00000000||Hm… Wonder what I should do with the crystal…
    591003|00000000||It cannot fall into Radovid's hands, not under any circumstances. You'd better leave it with me.
    590998|00000000||Wondering what to do with the crystal.
    563787|00000000||Dammit! That's it - I can't recover any more.
    519868|00000000||"The Northern Wars: Myths, Lies and Distortions." Historical treatise by Restif de Montholon.
    519879|00000000||Missing some pages.
    572808|00000000||Witcher George. High time we painted over that.
    572811|00000000||Mounted witchering just never took off.
    572812|00000000||Long, lonely winters breed some pretty strange ideas.
    332443|002e3ae9||Book
   1031476|00000000||Slow down! Rogues!
   1012975|00000000||No reaction from the Council, the Conclave?
   1012976|00000000||Do you jest? They asked Radovid to "intervene." Just after he'd appointed them.
   1012978|00000000||Later I learned priests of the Eternal Fire stood amidst the academy's ruins, promising the rabble that such a punishment awaited all mages and traitors.
