;meta[language=pl]
; id      |key(hex)|key(str)| text
   1025017|00000000||Wynocha!
   1047646|00000000||Jest ich coraz więcej!
   1047648|00000000||Nie poradzimy sobie ze wszystkimi!
   1047650|00000000||Jak tylko otworzy się portal, biegnij za mną!
    569327|00000000||Oho!
    569320|00000000||Jest tam ktoś?
    572535|00000000||Kto wy jesteście?
    569322|00000000||Przyjaciele. Rodzice są w domu?
    569323|00000000||Są. Ale zajęci. Matula właśnie okłada tatę patelnią. Bo się kur... Kur.. Kurczył?
    572546|00000000||Kurwił.
    569324|00000000||Rozumiem. Nie będziemy przeszkadzać. Wpuścisz nas?
    572548|00000000||Wpuszczę.
    454814|00000000||Nareszcie.
    538457|00000000||To Tir ná Lia?
    454816|00000000||Pałac Świadomości, dawniej Księżycowy. Główna siedziba Ge’elsa.
    569351|00000000||Mama!
    454824|00000000||{Que aynimm rhovir’le?} [Jak nazwiesz ten obraz?]
    312001|00000000||{No rhovir’le.} [W ogóle go nie nazwę.]
    312005|00000000||{Ledwedd varlledu cyall, no ghar.} [Obrazy służą przekazywaniu emocji, nie słów.]
    312007|00000000||{Emw a ledwedd... Es dallistro thrbíoch, que déacum’le elaine.} [Nazwać obraz... To zniszczyć wieloznaczność, która właśnie czyni go pięknym.]
   1069326|e0351e50||Skrzynia ze skarbem
    170734|00017dcc||Chłopiec
   1008086|00000000||Avallac’h?
   1009442|00000000||Wspaniale. Wygląda na to, że kolejne przejście muszę znaleźć sam.
   1008085|00000000||Kolejna pustynia?
    538231|00000000||Co to za świat?
    538345|00000000||Co to za świat? Aen Elle?
    538428|00000000||Nie, to Tedd Deireadh, Czas Końca. Świat zniszczony przez Białe Zimno.
    538429|00000000||Wszystkich nas to czeka, choć na różnych etapach istnienia.
    584026|00000000||Mówisz, jakby w ogóle cię to nie ruszało.
    584028|00000000||Eredin dał się przytłoczyć świadomości zagłady i teraz rządzi nim strach. Nie chcę popełnić tego samego błędu.
    584030|00000000||Możesz jaśniej?
    584032|00000000||Nie tutaj i nie teraz.
    585952|00000000||Czemu Ge'els jest taki ważny?
    585954|00000000||Idziemy po Ge’elsa, ale właściwie ciągle nie wiem, czemu jest taki ważny.
    585956|00000000||Eredin jest inny niż król, którego zabił. Interesuje go władza dla samej władzy, nie ma cierpliwości do rządzenia.
    585958|00000000||Większość czasu spędza, podróżując na czele Czerwonych Jeźdźców, więc potrzebuje w stolicy namiestnika.
    585960|00000000||Ge’els jest świetnym administratorem i jeszcze lepszym intrygantem. To najniebezpieczniejszy elf Aen Elle.
    585962|00000000||Ma jakiś słaby punkt?
    585964|00000000||Tak. Jest uczciwy.
    513363|00000000||Długo ci zeszło. Jakieś problemy po drodze?
    538207|00000000||Ekhm, nie. Po prostu podziwiałem widoki.
   1010785|00000000||Co to za miejsce? Wydaje mi się, że już tu kiedyś byłem.
   1010787|00000000||Bo to prawda. To tu walczyłeś z projekcją Eredina. A wcześniej Ciri stoczyła tu walkę o ciebie.
   1010788|00000000||O czym ty mówisz?
   1010789|00000000||Nigdy się nie zastanawiałeś, jak to się stało, że opuściłeś Czerwonych Jeźdźców?
   1010790|00000000||Wiele razy, ale nic nie pamiętam.
   1010865|00000000||To Ciri po ciebie przyszła. Wyczuła, że jesteś w niebezpieczeństwie, wyrwała cię z łap Gonu i przeniosła do lasu pod Kaer Morhen.
   1010867|00000000||Eredin zaczął ją ścigać przeze mnie? Czemu nic nie powiedziała?
   1010869|00000000||A co by to zmieniło?
   1010905|00000000||Którędy tu trafiłeś?
   1010907|00000000||Miałem nadzieję, że jednak się nie rozdzielimy.
   1010909|00000000||Uprzedzałem cię, że to może się zdarzyć.
    538234|00000000||Którędy wypadła ci droga?
    538356|00000000||Przez świat, w którym umierało słońce. Z trudem dotarłem do kolejnego przejścia.
   1026260|00000000||Ty rozpaliłeś światło na szczycie?
   1026261|00000000||Ty rozpaliłeś światło na szczycie?
   1026262|00000000||Pomyślałem, że tak łatwiej ci będzie trafić. W końcu do tego służą latarnie – wskazują drogę.
    538230|00000000||Ruszajmy dalej.
    584900|00000000||To miejsce nie wygląda zbyt bezpiecznie. Ruszajmy.
    538442|00000000||Tędy.
   1042827|00000000||Kiedy otworzy się następne przejście?
   1023398|00000000||Za chwilę.
    582346|00000000||Yennefer, jeśli to kłamstwo...
    584241|00000000||To prawda.
    454427|00000000||Jesteśmy blisko.
    454717|00000000||Gotów na podróż do innego świata?
    548834|00000000||Znalazłeś przejście?
    548836|00000000||Tak, podejdź tu.
    568595|00000000||Znam ten dom.
    568597|00000000||Miałem stąd przegnać bożątko.
    572896|00000000||Miałeś?
    572898|00000000||Uznałem, że jest nieszkodliwe.
    568596|00000000||Przegnałem stąd bożątko, które brali za ducha.
    568635|00000000||Hmm, to może je spotkamy. Razem z osobą, która zgodziła się nam pomóc.
    454120|00000000||Co potem? Jak sprowadzimy Ge’elsa?
    534847|00000000||Pogadasz z nim i już?
    534849|00000000||Słowa go nie przekonają. Zamierzam skorzystać z onejromancji pani Tilly.
    582438|00000000||Trochę tak jakby się zestrzał...
    582439|00000000||Wiedźmini się nie starzeją.
    584650|00000000||No ale jakoś tak poważniej wygląda.
    584652|00000000||Miał ostatnio trochę zmartwień...
    584654|00000000||Cicho, idzie.
   1009380|00000000||Nie ma na co czekać, chodźmy.
    582466|00000000||Wszyscy już są, czekaliśmy tylko na ciebie. Wypływamy?
    582469|00000000||Każ podnosić kotwicę.
    582467|00000000||Tak, płyńmy.
    582470|00000000||Wstrzymaj się jeszcze, zapomniałem o czymś.
    582468|00000000||Daj mi chwilę.
    570282|00000000||Nie mam ochoty.
    570345|00000000||Nie przyszliśmy tu na herbatę.
    312230|00000000||Nie jest, ale to bez znaczenia.
    312238|00000000||Nie. Ale to wasza cecha gatunkowa. Więc skończ sączyć jad, bo to nic nie da.
    312240|00000000||Stul pysk, bo założę ci knebel.
    312099|00000000||Pozwól z nami.
    312103|00000000||Owszem. Pozwól z nami.
    312220|00000000||Wiedźmin Geralt, prawdziwy człowiek czynu... Można wiedzieć, dokąd mnie prowadzicie?
    312242|00000000||Do świata Aen Seidhe.
    570724|00000000||Tym razem bezpośrednio.
    570584|00000000||Chodźmy. Zanim zleci się tu straż.
    312101|00000000||Nudzi mnie ta wasza pseudowyrafinowana kurtuazja. Idziemy.
    312218|00000000||Dokąd, jeśli wolno wiedzieć?
    312097|00000000||Dość gadania, idziemy.
    570360|00000000||Wydaje mi się, że dostrzegam cień zniecierpliwienia na waszych twarzach... A zatem co was sprowadza?
    312074|00000000||Przyszedłem ci powiedzieć, kto zabił naszego króla.
    570363|00000000||Hmm... Zadaliście sobie wiele trudu, żeby do mnie dotrzeć...
    570566|00000000||A zatem kłamstwo, które dla mnie przygotowaliście, też musieliście dobrze dopracować...
    312082|00000000||Zobaczysz prawdę. Wyśnisz ją.
    312084|00000000||Znalazłeś onejromantę? Oni zawsze śnią prawdę...
   1084781|00000000||Czyli przeczucie mnie nie myliło – to będzie interesujące.
    312234|00000000||Myślę, że czasem nawet wśród elfów Aen Elle trafi się ktoś przyzwoity.
    312236|00000000||Naiwność jest błogosławieństwem głupich...
    312228|00000000||Myślę, że jest szczery.
    570347|00000000||Hmm... Muszę przyznać, że nie spodziewałem się tu ciebie, wiedźminie.
    570356|00000000||Swoją drogą... Zawarłeś interesujący sojusz. Tak z ciekawości – myślisz, że Avallac’h jest z tobą szczery?
    570329|00000000||Masz może wódkę?
    570344|00000000||A, prawda, wy tu nie hańbicie się takimi trunkami.
    570281|00000000||Chętnie się napiję.
    312072|00000000||Crevan Espane aep Caomhan Macha i wiedźmin z Rivii. Ceádmil.
    312224|00000000||Jak wam się podoba moja nowa modelka? Przypomina nieco Larę Dorren, nie uważasz, Crevan?
    570188|00000000||Być może wzrostem, niczym innym.
    570212|00000000||Och, widzę, że to dla ciebie nadal drażliwy temat... W takim razie zmieńmy go: napijecie się czegoś?
    570111|00000000||Och! Kto to? Co oni tu robią?
    568674|00000000||Chyba skończymy na dziś, moja słodka. Bądź tak dobra i zostaw nas samych.
