;meta[language=en]
; id      |key(hex)|key(str)| text
    569503|00000000||A witcher! Oh, that's just perfect!
    569499|00000000||I was told I'd be received first thing in the morning. And it's past noon!
    569502|00000000||Calm yourself.
    569915|00000000||Wha– What?! Do you know who you're talking to, soldier? I'm Herevard the Second, Prince of Ellander.
    569917|00000000||Not only am I made to wait here like some supplicant, but with who for company? A tinter!
    569919|00000000||Tanner. Master of the Tanners' Guild.
    569921|00000000||As if it makes a damned difference! I demand--
    569923|00000000||Calm down.
    569925|00000000||The emperor demands silence. Those who disturb face harsh punishment. No matter their birth.
    569487|00000000||Follow me, if the gentleman pleases.
    569488|00000000||Please keep close. There are many honorable guests in the palace, whom the gentleman…
    569489|00000000||…disgusts?
    569961|00000000||…need not bother.
    570594|00000000||Once the gentleman is done, he should see me to retrieve his possessions.
    570583|00000000||Is the gentleman not in a hurry to see the sorceress?
    570581|00000000||Did I not request…?
   1044413|00000000||The gentleman will have time for a stroll later. Please stay with me.
    570571|00000000||Did the gentleman not understand? Did I not emphasize adequately that one must bow to the emperor?
    570573|00000000||Relax. Nothing happened.
    570575|00000000||To the gentleman. But I shall be punished.
    570577|00000000||How?
    570579|00000000||Please keep close and bother no one. We've had enough breaches of etiquette for one day.
   1048792|00000000||This attack took the Kaedweni by surprise. They were still mourning the loss of their king. Rudderless and dejected, they laid down their arms after a few lost skirmishes - and joined Radovid.
   1048383|00000000||What about Kovir?
   1048389|00000000||What about Kovir?
   1048391|00000000||Kovir values its neutrality. Enough not to lend its armies or, more importantly, even its coin to either side.
   1048393|00000000||Returning to the war… This spring there was a massive battle in the marshes of Velen. Massive, yet indecisive. Both sides suffered enormous losses. Unprecedented, even.
   1048396|00000000||Radovid has retreated across the Pontar. He's safe for now… until reinforcements arrive from the south. Then Emperor Emhyr var Emreis will deal with him once and for all.
   1048398|00000000||Couldn't you just go home? Save everyone a lot of marching. Not to mention a few human lives.
   1048400|00000000||I'm afraid the stakes are too high to fold now. We can only go all in.
   1048385|00000000||That admiration I hear in your voice?
   1048387|00000000||Radovid is our foe… but I cannot deny he is clever. He played us for fools. Particularly dense ones at that.
   1048375|00000000||That a note of admiration I hear?
   1048819|00000000||And so by spring, instead of two weak enemies we had only one powerful one.
   1048790|00000000||Took the Kaedweni completely by surprise. King Henselt fought on the front line, as always… and that is where he died. His soldiers lost the will to fight. They joined Radovid's ranks.
   1048684|00000000||How's the war going? I mean, apart from the fact that Nilfgaard's triumph is imminent.
   1048687|00000000||I assume this to be a private conversation. We've no witnesses, so let's dispense with propaganda, even that shrouded in irony.
   1048690|00000000||Our offensive was going splendidly - until winter came. Aedirn was in such disarray that we encountered no resistance. We had reached the Pontar before the first snows.
   1048692|00000000||Only a weakened Kaedwen remained… and Radovid's Redania, which had ignored the rest of the North's pleas for help. We thought they'd sue for peace, perhaps even submit to vassalization. We waited for spring, certain of victory.
   1048695|00000000||Radovid? Submit?
   1048697|00000000||Yes. A vain hope, I agree. Radovid sent no peace envoys, nor did he advance on our positions. Instead, he trudged over the snow-bound Kestrel Mountains… and attacked Kaedwen, his ally.
   1048342|00000000||How's the war going?
   1041275|00000000||Any news from Novigrad? Is the free city still free?
   1048488|00000000||Yes, although everyone knows this won't last. Radovid is in Oxenfurt, and the emperor is here, in Vizima. At Novigrad's doorstep, both. And both require coin and ships. Novigrad can provide these.
   1048490|00000000||Which is why the mood in the city is rather… well, on edge.
   1048492|00000000||Meaning?
   1048494|00000000||How do men deal with fear? They seek reassurance… and scapegoats. The Church of the Eternal Fire understands this perfectly. And so it promises to improve the lives of its flock by pointing out the guilty.
   1048496|00000000||Who started the war? Who profits from it? Why, it's obvious - mages, elves, dwarves. In a word, any and all deviants.
   1048498|00000000||I've been stationed in Novigrad for thirteen years. First as a consul, then as ambassador. I've seen a great deal - cruelty, cynicism, greed. But what is happening there now concerns me greatly.
   1041259|00000000||What's new in Novigrad?
   1041283|00000000||What's new in Skellige?
   1048519|00000000||Nothing. The islanders pride themselves on that, don't they? Doing everything according to tradition? As their forefathers did.
   1048521|00000000||And like their forefathers, they quarrel with each other, pillage, occasionally attack our transports. This is cumbersome… but nothing more. Skellige has always been a footnote to history. And so it shall remain.
   1048523|00000000||Sound awfully confident. What if King Bran manages to unite the jarls? Lead all the clans against your fleet?
   1048525|00000000||King Bran is a feeble old man. From what I know he barely remembers the names of his own vassals. Uniting all might prove difficult.
   1041260|00000000||What's the latest from Skellige?
   1041293|00000000||Thanks for your help.
   1048344|00000000||Think nothing of it. May the Great Sun light your Path.
   1041261|00000000||Thanks for your help.
   1041258|00000000||What's the situation in Velen?
   1041263|00000000||Hm. How do things look in Velen?
   1041269|00000000||As bad as ever… perhaps worse.
   1041271|00000000||This land never flowed with milk and honey, and now it flows with blood. Armies have swept through it several times, trampling fields, looting granaries, burning villages. Famine grips the populace.
   1048476|00000000||Mhm. So how's ruling that earthly paradise going for you?
   1048481|00000000||Not well, to be honest. Our forces are spread thin as it is, and Velen is chiefly swampy forests that are difficult to control. We've had several patrols never return to their camps.
   1048483|00000000||Thus, we've temporarily delegated authority in this region to a certain Nordling, a former low-ranking officer in the Temerian army, one Phillip Strenger. Better known by his nom de guerre, the Bloody Baron.
   1048485|00000000||I advise you well - avoid him.
   1041253|00000000||Ambassador var Attre?
   1048334|00000000||Yennefer suggested I ask you about current events. The war, and so on.
   1048336|00000000||Of course. The emperor's servants should keep no secrets from each other. If you will, let us approach the map.
   1041257|00000000||Yes, Geralt? Something else?
   1041255|00000000||That is I. And you must be Geralt. The witcher known as the White Wolf… or alternatively, the Butcher of Blaviken.
   1048332|00000000||Geralt's fine, really.
   1077546|0aa7b54a||Guard
   1048536|00000000||That quill sharpened yet? Yes? Then transcribe.
   1048538|00000000||The true authority in Novigrad is not the city council or the merchant's guild, but the Church of the Eternal Fire and the criminal underworld.
   1048546|00000000||At times it is difficult to tell the one from the other. They both display a similar ruthlessness and cynicism that…
   1048548|00000000||Please wait, Your Excellency. I am falling behind.
   1048550|00000000||You know what? I'll write the report myself. You'll need only prepare a clean draft, in triplicate.
    420952|7643aa11||Servant
    569516|00000000||Forgive us, sir. We are occupied.
    569512|00000000||{Ess'va dearf?}[Are you certain?]
    570796|00000000||{Evelienn. Katte áth, tve gláeddyven. Essa vatt’ghern.}[Wholly. Cat eyes, two swords - a witcher.]
    569513|00000000||{Esse ma a strigean aep Foltest aen carnnan. } [Perhaps he's to clear the catacombs - strigas left over from Foltest's days.]
    569515|00000000||{Caen vyos? Ae'vyos que'ess imbael. Essa ssant. Ess'va Nordling.}[Perhaps. Who knows how many he sired. Lecherous, he was. Typical Nordling.]
    570811|00000000||{Allaidh. } [Barbarians.]
   1050605|00000000||{Esse clytie... Hyn vrae breinne gardd? } [These flower beds… they call this the royal garden?]
   1050607|00000000||{En celfyd daen garddvrae esse plenten aep Nord, marche. } [Seems the horticultural arts are still in their infancy in the North.]
   1050634|00000000||{En celfyd daen sychiad hefyd, cassve caen gvelede tu meve. } [The cleaning arts as well, judging by what I've seen inside.]
   1050609|00000000||{Ymherodr caisse hvandre slafie aep caer'den duges Vicovaro. Glaenne esse plasse.}[The emperor will soon bring in a hundred slaves from the duchess of Vicovaro's court. They'll tidy the palace up.]
   1050611|00000000||{Hvandr gallu esse nac'gvasse.}[A hundred might not suffice.]
   1050636|00000000||We've no need for the gentleman's escort.
   1055186|3a515643||Nilfgaardian Noblewoman
    571107|00000000||How might I serve the gentleman?
    571108|00000000||By returning my things.
    571110|00000000||Citrus and cloves. The fragrance will keep the gentleman's robes fresh somewhat longer.
    571468|00000000||Mhh. Thanks bunches.
   1047735|00000000||The emperor is not known for his patience. He wants his daughter back, safe and sound. As soon as possible.
   1047737|00000000||Yeah, mentioned something of the sort. So long.
    571470|00000000||May the Golden Sun shine upon you always.
   1069326|e0351e50||Treasure Chest
   1001508|00000000||We are done talking.
   1001510|00000000||I've given you your orders - they are clear.
   1001506|00000000||When I wish to speak to you, I shall have you summoned.
