;meta[language=en]
; id      |key(hex)|key(str)| text
   1040088|00000000||I was wondering how long it would take you, Geralt.
   1041871|00000000||I'm upstairs. Don't be shy.
   1040092|00000000||Greetings, witcher.
   1041934|00000000||Well, well. Nice.
   1060296|00000000||Gotta be prepared to make sacrifices.
   1060298|00000000||Well… some causes require a sacrifice.
   1060300|00000000||Causes… what about people?
   1060302|00000000||For people… same holds true.
   1060304|00000000||So maybe you'd care to dive in after that sack for me?
   1060306|00000000||You win.
    501304|00000000||Stop… Hear that…? They've come for us.
    501305|00000000||The fool didn't break until I began to prick his heels.
    501306|00000000||Every man's got his sensitive spots. Interrogated a mage once, pain couldn't touch him. Tore off his fingernails, crushed his bollocks… Nothing.
    501510|00000000||Turned out he was devilishly ticklish. I placed a beetle on his belly and set a mug atop it. Damn near went mad.
    501307|00000000||We were lucky this time, but… you'd best leave via the sewers. The trap door's in the floor.
    501308|00000000||Take care of yourself, Kluhg.
    490551|00000000||I can do that. Where'd you toss the package?
    490552|00000000||Near the crane. Second bridge in from the harbor.
    490553|00000000||I didn't expect such devotion.
    499761|00000000||Wanted to freshen up anyway. Let's go.
   1060295|00000000||I'll get it.
    490545|00000000||Hello, Kluhg. Manage to get those magic incense ingredients?
    490546|00000000||Yes… somewhat with, uh, difficulties, you might say. I was walking along the canal with a sack full of goodies for you. Looked up and spied a trio of Temple Guards coming the other way.
    499759|00000000||Get to the point, Kluhg. No time today for one of your long stories.
    492471|00000000||Wait! A sack full of magicalities and they were coming straight towards me! I don't easily frighten, but, uh, I felt a cold sweat on my arse, I did.
    509927|00000000||I'm afraid I had no choice. I dropped the sack in the water - I had to! When asked why, I claimed it contained a dead cat. You shan't believe this, but they believed me!
    490547|00000000||I need that package, Kluhg. I've got a contract.
    490548|00000000||It must be on the canal bed. Luckily it was heavy enough to sink. I'm sure it will turn up if you search.
    490549|00000000||You expect me to pay you, then dive for my goods into that ice-cold filth?
    504650|00000000||Yn all’an daonna ar ais…
   1052051|00000000||Pretty grim place.
   1052053|00000000||Place is pretty grim.
   1052055|00000000||True, it looks like a vampire's hideout. Which is why we can be pretty sure no one'll bother us here.
   1052057|00000000||Give me the figurine and stand back.
   1074442|00000000||{Ver d’eer! En zer Ker'zaer! } [For Honor! For The Emperor!]
   1016307|00000000||{Woh erre sinde? Waen iche hene? } [Who are you? What am I doing here?]
   1072311|00000000||{Esse pund… } [I am going to vomit…]
   1072313|00000000||Last thing you remember?
   1072315|00000000||Who are you? What's the last thing you remember?
   1072317|00000000||I remember a hill… a battle. I had orders, for a unit… I remember a sorceress, her hair likes flames… She cast a spell.
   1072319|00000000||The right flank was to attack, hit the shield bearers.
