;meta[language=en]
; id      |key(hex)|key(str)| text
    558987|00000000||I'd even 'ave thought Cerys fit to be queen if she'd only achieved somethin' on her own.
    558994|00000000||Folk say she'd 'ave perished on Spikeroog if not for that witcher.
    558996|00000000||Might've been better for the lass that way…
    558998|00000000||I'd even 'ave thought Hjalmar worthy of the crown if he'd slain the giant himself.
    559000|00000000||Folk say the whelp would've returned from Undvik as gnawed bones if not for that witcher.
    559002|00000000||There, that - might've been more fortunate for the lad…
    558427|00000000||Look, the Craites' lackey's back!
    558428|00000000||Crach entrustin' his doin's to continentals - that's why he's damn impossible to reason with.
    555189|00000000||Least we know where to look for Ciri.
    555191|00000000||Mhm. Follow me. And stay alert.
    555186|00000000||Least we know where Ciri is.
    555187|00000000||What can we expect?
    555195|00000000||What're we gonna find there?
    555201|00000000||If the tomes are to be believed, nature's laws will cease to hold. Gravity, time, Undvik - all of it will be turned on its head.
    556036|00000000||Exaggerating for effect, right?
    556038|00000000||Not one bit.
   1076947|00000000||The Conjunction of Spheres has begun. The worlds - they're aligned, permeate one another. Avallac'h could use this - bring the Aen Elle here… or something far worse.
    554522|00000000||Where's Ciri?
    554524|00000000||What? I thought you knew.
    554526|00000000||All I know is Avallac'h might've betrayed us.
    555181|00000000||What the--? That a storm?
    555183|00000000||Geralt… Look!
   1062109|00000000||Wha… What the hell's happening?!
   1062111|00000000||I find it damned hard to believe, but…
    554268|00000000||The gate between the worlds is open.
   1076944|00000000||We must reach the tower. Quickly. Stop Avallac'h while this can still be reversed.
    555197|00000000||Magic anomalies of the third order.
    555199|00000000||Specifics, Yen. Specifics.
    350496|43078142||Warrior
    558389|00000000||{Ess onderorde aep prionnsa var Attre? } [Have you served under Duke var Attre before?]
    558390|00000000||{Mhm. Aen peanasa triall aep Angra yn hwre, aep oostcòmhrag. } [Mhm. Penal expedition in Angor, and now, on the eastern front.]
    559010|00000000||{Esse erkene? } [He any good?]
    559012|00000000||{Erkene. Ess marca deich eate’n fem evalla, ro va'ess du jinearalt. } [Yes. Rode ten years in the Fifth Cavalry before they made him a general.]
    559014|00000000||{Yea. N'esse vind orde aep ardadel, que orloog va'viss aep skool. } [Good. I dislike taking orders from aristos. Most know war only from the books they read at the officers' academy.]
    558426|00000000||Cerys and Hjalmar - where are they?
    561484|00000000||What happened to Cerys and Hjalmar?
    561503|00000000||Soon as the imperial fleet was spotted on the horizon, Hjalmar rallied the longships, set sail to face it.
    561505|00000000||Cerys went with him… Neither has returned.
    558425|00000000||We move out at once.
    561481|00000000||Ye hear what the king said? Move!
    561486|00000000||Svanrige… Who could've known. The jarls have one they can believe in again.
    561488|00000000||And what brought you here? Come to make sure no scandal in Skellige passes you by?
    558394|00000000||Heard of the Sunstone?
    558165|00000000||Listen, Ermion. know anything about the Sunstone? Legends place it somewhere in Skellige.
    557579|00000000||The Mask of Uroboros first, now the Sunstone. Monsters may rest easy - you've become a treasure hunter.
    558001|00000000||I've never found the Aen Seidhe elves interesting. But there's a skald, Eyvind - he could help you. Once told me of some inaccessible caverns or ruins or somesuch…
    558005|00000000||Where will I find him?
    558007|00000000||Today? In Arinbjorn, doubtless.
    558167|00000000||You might also ask the pearl divers Erling and Matthias Fishlung. Of late they hunt near the tip of the bay, eastern end.
    558168|00000000||Fishlung?
    558170|00000000||Fishlung? Interesting.
    558252|00000000||So they call him. Submerges for hours at a time.
    558254|00000000||None know how he does it. But I've my suspicions.
    558263|00000000||Hm. Not too fond of him?
    558359|00000000||It's nothing personal. I couldn't stand his father or grandfather either.
    558040|00000000||Thanks for your help.
    558042|00000000||Thanks for your help.
    558044|00000000||One thing, Geralt. These caves or ruins - Matthias' and Erling's ancestors would've looted them bare centuries ago were they not protected by some magic barrier.
    558059|00000000||Take a sorceress with you. You must've brought at least one along.
    558065|00000000||Whole gaggle, this time.
    558067|00000000||Ugh! Gods protect us.
    534114|00000000||And truly you could do nothing? At all? For six whole months?
    538599|00000000||Why don't you tell me about the emperor. He's apparently become terribly attached to you.
    538601|00000000||Philippa…
    538603|00000000||What?
    538605|00000000||Want a cracker?
   1065677|00000000||Perhaps this was not a good idea after all…
   1070234|00000000||Did you see the Vigo woman?
   1070236|00000000||How? She is not to leave her cabin.
   1070389|00000000||Also, merely to gaze at her is to commit treason, they say.
   1070393|00000000||Mmm, is that so? I believe I would risk it.
   1070382|00000000||Ooo, nothing but splinters left of that one.
   1070242|00000000||I wonder which of the brave jarls sent that tub against the imperial fleet.
   1070244|00000000||The Skelligers are not so thick. I wager it was a merchant vessel.
    458124|f759b018||Nilfgaardian Soldier
    557209|00000000||I'd rather verify it now. Otherwise, I'll continue to wonder if he's not about to stab me in the back.
    557211|00000000||You've something of a persecution complex.
    556435|00000000||You needn't come with us.
    556437|00000000||I hadn't intended.
    553769|00000000||I'll rip their heads off!
    553771|00000000||Ciri… These people, they’ve endured a lot.
    553773|00000000||That is no excuse. Nothing can excuse this.
   1067916|00000000||The druid's gone to reason with the dimwitted knob.
    558202|00000000||Went to see Lugos. An an Craite on the throne remains a thorn in his arse, heheh. Now he's seen the Black Ones, it pricks him even harder.
   1067883|00000000||Went to see Lugos. Since Hjalmar took the throne, it's as if someone stuck a goad up the old prick's arse. Now he's seen the Black Ones, bloody believes he'll save Skellige with their aid.
   1067926|00000000||How was the coronation?
   1067934|00000000||Coronation go well?
   1067938|00000000||Hah! Why should I tell you, Wolf? You might've come. All others did.
   1067945|00000000||And when I say all, I mean all.
   1069040|00000000||Lugos appear as well?
   1067943|00000000||Yeees, a frown on his face over all three days as if he'd filled his gut with addled oysters and was too sheepish to ask the way to the privy.
   1069056|00000000||Might've guessed then he'd not relent.
   1067925|00000000||Think I'll join him.
   1067928|00000000||Think I'll join Ermion. Need to talk to him.
   1067932|00000000||Go. And when you see that bloody twit Lugos, be sure to tell him-- Argh, best not. The druid knows what to say. Farewell.
   1067897|00000000||Went to see Lugos. Since Cerys took the throne, it's as if someone stuck a goad up the old prick's arse. Now he's seen the Black Ones, bloody believes he'll save Skellige with their aid.
   1067912|00000000||Wolf, did you see? The black dogs in their rickety tubs! They bay at our gates, seek to strike fear in our hearts!
   1067914|00000000||Saw 'em all. Where's Ermion?
    563338|00000000||Feel like I've walked into somebody's bedroom.
    563339|00000000||Hm, mirror's standard. Might've expected a hidden portal.
    563343|00000000||Huh, didn't know he had a sweet tooth.
    563344|00000000||Mff. Hmm. Elves sure know their fragrances.
    533362|00000000||Loose at will!
    533363|00000000||An assassin! Let fly!
   1072906|00000000||Damn the dogs. He's hidden somewhere!
   1072904|00000000||We got him. Return to your stations.
   1063092|00000000||{Eisio! Galle vuanedd! } [Ice! Reduce speed!]
    301032|5a979acb||Wild Hunt Warrior
   1070422|00000000||When I was a boy, my parents brought me to Skellige once.
   1070424|00000000||Huh? What for? Why? There is nothing here but crags, harpies and ploughing seaweed.
   1070426|00000000||For a boy, it was a delight to sail out with fishermen. Quite the adventure.
   1070430|00000000||I remember Undvik. They showed me how to weave nets.
   1070428|00000000||Hm. Pleasant to come back after all these years.
    558391|00000000||{Ma morvudd esse trom'caith. Truinn'armach. } [The enemy will be heavily armored. Full plate.]
    558983|00000000||{Esse'va veloë aep mass. Que'ss a il'edrithean? } [Good. The faster they will sink. What about mages?]
    558393|00000000||{Esse'aer qinnte. Il'edrith foghnè ess onbekend. Esse'kraihen nhetwerk yn dwimeritium bomaeb a va. } [A certainty. Unknown form of magic. You'll receive nets and dimeritium bombs.]
    558928|00000000||{Nor gláeddyv. } [A sword will do.]
   1063114|00000000||Said you had something to tell me.
   1063116|00000000||Avallac'h has tricked us both.
   1063118|00000000||He set us against each other… and he's made off with Cirilla.
    556965|00000000||I don't believe you.
    413756|00000000||Those fucks on Faroe'll faint soon as they see the imperial sun.
    413758|00000000||Heheh. Be kickin' themselves when they wake on seein' us with most of the booty.
    534835|00000000||Be the first raid where the Black Ones deliver the goods to our doorstep.
    413760|00000000||It's like a sheep grindin' 'gainst the shears for ye.
    454261|00000000||Hm, I could use a fine Viroledan for me Madds. My blade's too heavy for the lad.
    559847|00000000||Done deal?
    559858|00000000||Nothing to be done?
    559860|00000000||It's too late.
    559848|00000000||I'd do it for free.
    559854|00000000||Do it for free, gladly.
    559856|00000000||Ehh.
    559862|00000000||The king pledges to fulfill all the conditions by the summer solstice.
    559868|00000000||Before I sign, I wish to hear this from the king's mouth.
    559887|00000000||Svanrige.
    559917|00000000||Aghh...
    559890|00000000||Aaaaaaaaaaaaaaa!
    559910|00000000||Tuirseach!
    559912|00000000||Tuirseach!
    559850|00000000||Same price as for an erynia.
    559852|00000000||Tempting.
    559846|00000000||Same as for an erynia.
    559805|00000000||Who is this?
    559807|00000000||No one important.
    559827|00000000||As I was saying - we shall discuss the details later. His Majesty accepts the document in its current form.
    559829|00000000||Never thought I'd live to see the day…
    559841|00000000||We are prepared to seal the treaty.
    559845|00000000||How much would I need to pay you to take off her head here and now?
    528605|00000000||No way around it - gonna have to dive. They call him Fishlung for a reason.
    556706|00000000||Mhm.
    556708|00000000||Geralt… I did help Triss escape.
    556718|00000000||Once it's over, you'll go to Kovir, live happily ever after.
    556720|00000000||What I do once it's over is not your concern.
    556722|00000000||Why do the others even concern you?
    556724|00000000||You serious? If that's really your question, no way you'd understand my answer.
    555047|00000000||We need to focus on Ciri. What do you think Avallac'h wants from her?
    555049|00000000||Same as Eredin, I imagine. He will use her to open a gate between the worlds.
    556726|00000000||And thank you. For helping us.
    556728|00000000||No more. Please.
    556730|00000000||Right.
    556710|00000000||What's next for them?
    556712|00000000||Interrogation, torture… Then death, possibly. Philippa certainly.
    556714|00000000||I'm not proud of myself, Geralt. But as it is, I've risked much by saving Triss.
    556716|00000000||I understand.
    556704|00000000||Search the beach to start…?
    562434|00000000||Keep looking. It must be here.
    528556|00000000||Must be the pearl divers' boat.
    533496|00000000||Shoot him! Keep him away from the ship!
    533497|00000000||There, in the water! Shoot!
   1072896|00000000||Did we hit him?
   1072898|00000000||Where the hell has he gone?
    558397|00000000||{Innleadair korps ess'deireadh sonde. } [The engineers have finished their survey.]
    558899|00000000||{Hoog aep dei'bai esse fem heamh, an que yn a tre cairt. } [Maximum depth of the bay - five fathoms. But only over one third of its area.]
    558901|00000000||{Tanalach… } [Shallow…]
    558903|00000000||{N'esse evellien. Esse klipaen yn zandbankean am meadhan aep de'bai. Hwre, hwre... Yn hwre. } [That's not all. Rocks and sandbars in the center. Here, here… and here.]
    558905|00000000||{Anns a'ques vlaggeskipaen esse balla aep har. Òrde-zreth cruinn yn cnàmhan aespar. } [The flagships must stay close to shore. Ring formation, continuous bombardment.]
    558907|00000000||{Yeá, awr! } [Yes, sir!]
    465467|05df8c2c||Golem
    551841|00000000||I'll come back. With Ciri.
    551840|00000000||Get to work.
    551861|00000000||Get to work.
    551876|00000000||I'm fine. Now go… and give Avallac'h my heartfelt regards.
    552063|00000000||Now, Geralt!
    551868|00000000||Agored, teirgane agored!
    551864|00000000||I'll come back - with Ciri.
    551866|00000000||I know.
    551432|00000000||Damn… Avallac'h's surrounded the tower with a magic barricade.
    551433|00000000||Can you dismantle it?
    551804|00000000||Dismantle? No. I can make a tear, at best. But only for a moment, because there's no--
    551806|00000000||Specifics, Yen. Will we both get through?
    551839|00000000||No. You must go alone.
    551874|00000000||I'll be fine. Go.
   1074174|00000000||We knew in settin' out - there'd be no returnin'!
   1074176|00000000||We was to kill Black Ones!
   1074178|00000000||Now we face the wraiths of Mörhogg! We'll die glorious deaths, fightin' in the Final Battle!
   1066342|00000000||Waaaaaaagh! Outta my way, whoresons!
   1070238|00000000||I heard Gerben got the dog watch again.
   1070240|00000000||Yes. Rotting in the bilge should teach him not to mock the commander.
   1070405|00000000||True. Though you must admit de Vijver smells a bit like a wet ferret.
   1065050|00000000||Child of the Elder Blood, do you come to surrender?
   1064980|00000000||No. I come to kill you.
    539896|00000000||Look, Geralt.
