;meta[language=en]
; id      |key(hex)|key(str)| text
   1062611|00000000||Greetings.
   1062613|00000000||A witcher! You see the notice? Here about the well?
   1062615|00000000||A well? First I've heard. There a problem?
   1029705|00000000||So, master witcher? Will you see to the ghost? Me Mandy… she grows no better.
   1029177|00000000||Fine, I'll help. Where's this well?
   1029178|00000000||In Hovel, a settlement on the heights. It's abandoned now, no one ventures there on account of the ghost being about. Drive it off, please!
   1029175|00000000||I'll help you.
   1057919|00000000||This ghost - describe it for me.
   1057921|00000000||Well… it's awful frightening. Awful.
   1057923|00000000||I meant, what does it look like?
   1057925|00000000||It looks… like a woman, but fresh from the grave. Wears a dirty dress, all rags, its skin flaking off of its bones. And it howls… like it's sufferin'.
   1057927|00000000||Some wraith… or maybe an alp.
   1057929|00000000||If you don't wallop it, master… if you don't take care of it, that is, it'll come kill me daughter.
   1057898|00000000||Describe the ghost.
   1057899|00000000||Sorry. Can't help you just now.
   1029179|00000000||Sounds serious. Doubt I can get it done quickly. Come back when I have more time.
   1029176|00000000||No time now. I'll come back later.
   1057897|00000000||Let's talk about my reward.
   1057931|00000000||I feel for you… but this is my job. So let's talk about my pay.
   1058419|00000000||Something not right with the coin?
   1071280|00000000||Ne'er in me life have I seen a sum approaching that.
   1071282|00000000||If you could drop your price a bit, I'm sure we'd agree.
   1071286|00000000||Right honest jest, there, master witcher. Have you no shame to mock a poor man?
   1071284|00000000||That settles it, then.
   1029182|00000000||Aye. 'Tis haunted. Has been for a good twenty years.
   1029274|00000000||Twenty? So why'd you put out a notice just now?
   1029694|00000000||Cause earlier on we drew our water from the river. But so many corpses floatin' in it after the battle, it's turned noxious. Me daughter Mandy drank half a pitcher, fell dreadful ill, can't keep nothing down… She grows worse by the day.
   1029695|00000000||Herbalist claims you fight a fever with drink. And not beer nor cider, but water - clear, pure water. And where'm I to get that if not from the well? But first the ghost's gotta be driven away. And it don't let any man near.
   1029181|00000000||Greetings, good man. Having trouble with your well? That's what I read.
   1049553|00000000||Hm?
   1049555|00000000||{Yeá? } [Yes?]
   1049557|00000000||Oh!
   1049559|00000000||Nordling, the Impera Brigade surrounds you. You know this?
   1069326|e0351e50||Treasure Chest
    166527|78f03e74||Village Witch
    332443|002e3ae9||Book
    422229|00000000||Ah! A customer!
    422233|00000000||Willing to craft something?
    422239|00000000||Will you craft something for me?
    422241|00000000||Farewell.
    422235|00000000||Farewell.
    422231|00000000||Show me your wares.
    422237|00000000||Show me what you got on offer.
    432590|d184d9f7||Wraith
   1037370|00000000||What the fuck am I to do?! Eh?! What?!
   1037368|00000000||Fifty… years… of work… up in smoke!
    594289|00000000||I'll call my mum!
    594291|00000000||Prince Proximo picked a peck of peckled pippers. Ugh!
    594293|00000000||My mum said I'll turn into a striga if I don't eat my dinner!
    595891|fbee3e23||Peasant
    547671|00000000||Got work for me?
    561651|00000000||Guessing your captain's got work for me.
    561653|00000000||This is the army, Nordling. There is no guessing.
    572004|00000000||To the tower. Go.
    561657|00000000||Huh, you Black Ones aren't so scary after all. Can even be nice if you want to.
    561659|00000000||Don't get accustomed, Nordling.
    547670|00000000||See, you can be nice.
   1044726|00000000||Military camp. No locals allowed without the express consent of the garrison commander.
    561511|00000000||I look like a local to you?
    561513|00000000||You look like trouble.
    561515|00000000||Dead wrong - I make trouble go away. I'm a witcher.
    561517|00000000||A witcher…?
    561519|00000000||Captain Peter Saar Gwynleve is in the tower. Turn right, past the gate.
   1046059|00000000||Oh!
   1046061|00000000||My auntie says I talk too much.
   1046063|00000000||Do you want to be my boyfriend?
    532099|2d058d06||Eternal Fire Priest
    171353|39b3095b||Redanian Soldier
    172329|52a3f146||Peasant
    546802|00000000||{Coltais grìffean ess'a'anval. } [They say the griffin attacked again.]
    546803|00000000||{Aep thorp? } [In the village?]
    561458|00000000||{Neen, aep straede. Mar'sandean carbad. } [No, on the road. A merchant's wagon.]
    561460|00000000||{Ess'dice fir'inn. Nord ess ulf'heidan an moeras. } [It's true what they said at home. The North is nothing but swamps and monsters.]
    561462|00000000||{Esse'droog moeras, esse'tuv'en ulf'heidan. Mire, deich eate'n n've en esseath, esseath òrdan que'cail me caer. } [We will drain the swamps and kill the monsters. Ten years - less even, and it will be like home, you will see.]
   1039536|00000000||Try me, peasant. I could use the practice.
   1039533|00000000||Try me.
   1039538|00000000||Calm down. Now follow me.
   1039534|00000000||Calm down. And come with me.
   1038678|00000000||Magpies and dwarves might be greedy, but I'm not. Can't buy me.
   1038691|00000000||Then I'll beat your fuckin' mug to a pulp!
   1038674|00000000||No chance. You're coming with me.
   1038711|00000000||Fine, I'll agree to that… if you swear to stop playing with fire. Fail to do that and I'll come back, and someone'll get hurt.
   1038713|00000000||Of course, master witcher! I swear on me dead mum! Your gold… and here's to your health! Down with the Black Ones and nonhumans alike!
   1038707|00000000||Fine - but no more arson.
