;meta[language=en]
; id      |key(hex)|key(str)| text
    593592|00000000||Hey, everyone! Wanna hear about Fyresdal?
    593596|00000000||Hey, good folk! Wanna hear what our brave guard did at Fyresdal?
    593598|00000000||Shut your trap, dammit!
    591702|00000000||Four against one - and you came out alive.
    591704|00000000||Shame to let such a lad waste away behind bars… Come on. Maybe Lugos'll try you today.
    591705|00000000||And they say violence is never the answer…
    593600|00000000||How the hell did you know about it?
    593602|00000000||From Simun Brambling. He promised to forget if you take me to see the jarl.
    593604|00000000||Bramblin'! More like Simun Loose-lip. Ah, fine, come with me.
    593594|00000000||It'll cost you. Scratch my back, I'll scratch yours.
    593591|00000000||It'll cost you.
    591686|00000000||You bored? Grab a pickaxe.
    591687|00000000||Rather talk. About what happened at Fyresdal, for example.
    591699|00000000||Shut it!
   1077251|00000000||Hey, Grayhair! Lemme out, eh?! You've but to find the key!
    587823|00000000||How about a round of gwent?
    587824|00000000||Fine, let's play. But you're not to speak.
   1016317|00000000||Care for a game of cards?
    587822|00000000||See ya.
   1016320|00000000||I'd prefer "goodbye."
    587803|00000000||Farewell.
    587812|00000000||Got anything you're willing to sell?
    587825|00000000||Got anything to sell?
   1016325|00000000||I do. But it's expensive.
   1016316|00000000||What do you want now? I've taught you all I know.
   1069326|e0351e50||Treasure Chest
    567932|00000000||Geralt, we need him alive.
    567933|00000000||Figured as much. Help me.
    583682|00000000||Just warmin' up. Well, what're you waiting for? Go call the next one.
    425869|00000000||Let's go, next.
    410018|00000000||A witcher, eh? Ye fight more like a little bitch. Get outta my sight, drifter.
    583686|00000000||Throat's dry… Going for a drink.
    583688|00000000||Go. But I hope to fight you again.
    425871|00000000||Goin' for a drink.
    410016|00000000||Argh, pth! You hit good. Hard.
    478312|dbb86633||Bandit
    582904|00000000||Oh, 'tis a bad turn, bad…
    577289|c10c4bf2||Fisherman
    446094|00000000||Don't know what you came here seekin', wanderer… But death's what you've found.
    446180|00000000||I get his blades! And whichever one of yous fights best'll get his armor!
   1044788|00000000||Fannar wrote he's willin' to pay well for the sword. Its weight in gold, in fact.
   1044790|00000000||Kuliu's worth more. Lots more.
   1044792|00000000||I don't deny it. But none other's prepared to buy. They all fear the an Craite.
    446092|00000000||At 'im! Asulf, go 'round behind!
   1063144|00000000||Geralt, stop dawdling! Don the damned Mask!
   1063142|00000000||Put on the Mask. We don't have time.
    545346|391ece5b||Boatwright
   1072727|00000000||Gotta keep looking. Hjalmar came through here, had to.
    420027|00000000||Recruited quite a few men… No Hjalmar here, though.
    420031|00000000||Giant's pantry.
   1050103|00000000||I'll never forget what you did for us!
    332443|002e3ae9||Book
   1086642|a1d615e0||Clan An Craite Guard
    578437|00000000||You ever play gwent?
   1008173|00000000||Hah! Ermion taught me the rules and gave me a deck. Wish to play?
    578443|00000000||We'll play another time.
    578442|00000000||Some other time.
    578441|00000000||Let's play.
    578444|00000000||Let's play a quick round.
    578436|00000000||Care for a game of gwent?
    578447|00000000||You're good! Know what, Wolf? I've this rare card here - take it, it'll be of more use to you.
   1042372|00000000||Thanks.
   1076491|00000000||You might consider challenging a man in Kaer Trolde village. A worthy adversary, though a mere tailor. Sjusta's his name.
    578446|00000000||Not shabby. But you could use some better cards.
   1042374|00000000||Ermion mentioned the druid Gremist. Apparently has similar rare beauties, as does some hermit in Velen. Pay them a visit if you care to expand your collection.
   1024674|00000000||Been to Lofoten. More graves there than men. To think it could've been us they ravaged…
   1024676|00000000||We'd 'uve fought 'em off. Everyone knows Larvik's got better warriors.
   1024678|00000000||Stupider, maybe. Sonny… if the Naglfar had landed here, you'd be dead and rotten now.
   1017241|00000000||Who're you? Ah, wait, you I know. Geralt of Rivia, aye? What is it?
    320709|00000000||Farewell.
    320707|00000000||Farewell.
   1016830|00000000||How are things on Faroe?
   1017247|00000000||How are things on Faroe?
   1017249|00000000||They're as always - it's pissin' buckets and fuckin' freezin'.
   1017251|00000000||See you're bursting with pride.
   1017253|00000000||No use coatin' seal shit with honey. Faroe is a rock overgrown with pines, but we've no need for more.
   1017255|00000000||Can't eat pinewood.
   1017257|00000000||But use it to build a longship, and you'll eat your fill of what others've grown and bred. After you've taken their wenches and their gold, burned their homes to the ground. That's how Clan Dimun lives.
   1017243|00000000||Aye?
