;meta[language=pl]
; id      |key(hex)|key(str)| text
   1047830|069826f1||Skalny troll
    515699|00000000||Tśśś.
    515698|00000000||Widzę, że Yennefer znalazła kogoś do łażenia z pikającą różdżką?
   1040320|00000000||Mam obiecaną nagrodę... Spirytus z Mahakamu.
   1040322|00000000||Ha! A Lambert mówił, że zapomnisz. Dzięki, bracie.
   1040324|00000000||Zasłużyłeś sobie. No, Wojsiłek raczej... Ale koniowi przecież nie dam wódki.
   1040308|00000000||Mam twoją nagrodę. Spirytus z Mahakamu.
    459889|00000000||Bywaj.
    335356|00000000||Bywaj.
    335354|00000000||Jakieś ciekawe zlecenia ostatnio?
    459875|00000000||Jakieś ciekawe zlecenia ostatnio?
    459877|00000000||Ostatnio to nie, ale z pół roku temu w Creyden na uroczysku ubiłem mantikorę. Szybka była jak sukinsyn.
   1020887|00000000||Nawet mi medalion nie zdążył drgnąć, jak wyskoczyła z zarośli. Blizny nie będę pokazywał, bo już za duży na to jestem.
   1020894|00000000||Dużo ci chociaż za nią zapłacili?
   1020904|00000000||Nic. Kiedy przyniosłem jej łeb do wioski, sołtys na wszystkich bogów przysięgał, że pierwsze o potworze słyszy.
   1020911|00000000||A co u ciebie?
   1020912|00000000||Poza tym gryfem to co zwykle: nekkery, ghule i utopce... Będzie już z rok, odkąd trafiłem na mantikorę.
    459879|00000000||Eskel.
    459881|00000000||Hm?
    528719|00000000||No proszę. Gołąbeczki jednak postanowiły do nas dołączyć. Dobrze się bawiliście?
    528721|00000000||Przecież słyszałeś... A poza tym, nie nasza sprawa.
    528717|00000000||Jak tam? Pani czarodziejka znowu ci zmyła głowę?
    528777|00000000||Powiedzmy.
    519808|00000000||Yen... Nie mamy kieliszków. Możesz pić z kubka?
    519810|00000000||Dzisiaj to mogę nawet i ze słoika.
    524833|00000000||Może zamiast tak chlać w milczeniu, nadgonimy towarzyskie zaległości?
    524830|00000000||Co u ciebie, Lambert?
   1075416|00000000||Co u ciebie, Lambert? Trafiły ci się jakieś ciekawe zlecenia, zanim zaczął polować na Taulera?
    446990|00000000||Co u ciebie, Lambert? Jak się ostatnio widzieliśmy, wybierałeś się gdzieś na zachód...
    447029|00000000||A, tak... Miałem kontrakt w Lan Exeter. Dość intratny, nie chwaląc się.
    447045|00000000||W Kovirze potrafią sypnąć złotem. Wiecie, ile tam dają za utopca?
